Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
2016-12-21,18.439793474648155,121.76310288282798,2.0237858615146553,4.3757363424113755,1.3964697566706907,49.97069960010649,45.05614639512359,37.49385026309935,1.232937495313146,54.13024983983713,25.37065970457334,1.1748312339586622,1.3756551240561947,29.506783192551822,70.07063063314058,1.3925412023988601,1.3897883974068401,42.46022039754569,57.83755331717377,238.01971186790794,55.5169779958338,0.9521204552291931,-0.017834707513226196,50.810079134362674,18.12427949612655,30.13750936971326,24.376786260286504,7.273961177651661,14.496101399312245,3.3915588139382136,17.544292820697525,0.686717209080501,10.948288644385858,62.88321393812993,68.59984871337802,0.9185598898757323,5.339071035102892,1.1265285565130598,1.0461136510716977,4.1461504722530815,56.60771720670044,53.09771046505386,31.013065805227,71.7771691547055,66.41718036866587,38.36880003371145,55.44659417036822,63.14193491396029,53.52757790097401,65.3149384199405,29.81124335876843,1.0516419600986697,86.67889236264185,0.8785662239982527,1.1101888953054695,1.2946268512116335,2.216409200664783,1.5356843717146627,1.1952806258104525,1.0,45.18265262884412,123.77194189602618,103.53538640949068,32.856672806791344,1.8091953578910407,1.259402160813511,143.40747699267303,36.03363428565373,73.12910810337453,47.04888033400997,167.62059719909587,61.89808680850069,111.04169213522601,21.007961397303195,1.3634142535190958,39.26823731045568,28.000005645630736,41.637920667967,105.3212679676488,34.00221615795579,1.0786419753552368,13.069192083582942,0.7447619102624433,17.89134458604286,62.02675336415765,1.1439663210377127,0.9503398742294805,1.5654191808645248,31.539739721136986,2.0629978325868055,70.47421161782547,1.041815029065252,1.2230902139187168,0.990185849932763,41.81312255529807,1.0942404470621823,0.944308297663704,0.9502854033363899,1.308296784496846,1.0374382825926627,16.64484344637113,36.10353039242893,52.03170002468669,67.79445391755114,41.61216271731549,33.25694954118843,32.789751337174,40.24658324986253,64.65333777330953,110.80602130045574,92.98683662513751,26.391058713306233,66.54557948669273,9.491470008332012,128.78692699950136,84.30469628793746,1.108947581933207,0.7579474190663088,2.4536125591117037,0.8870027100605884,18.86882842905236,12.119270169712417,21.29453184631175,10.92231315726419
2016-12-22,18.944997294297007,103.22518685321447,1.9228054931271978,3.650229264752676,1.7689901065447398,47.14912445626139,49.27443241587509,37.49385026309935,1.2642405210689458,54.13024983983713,25.027450454949722,1.1403316169337858,1.922770910913087,28.95864227685953,56.91133429529931,1.2463315195996303,1.4612550166898681,34.976896983590834,39.896114905916704,187.66482385097572,43.948765700266186,0.8753956786156882,0.9020905025032121,51.418948927316684,27.68737648279854,30.942532805274077,21.55339166924279,8.22688160106691,15.500493388103209,3.876175490386361,24.334349738292133,0.7130860679758723,21.75504478536772,56.91990816535733,65.66233357796307,0.9185598898757323,4.9975314568019105,1.4284672616848513,1.049643881914903,4.1461504722530815,58.247360279175005,61.57501495983086,50.75862345292607,72.8124573724263,75.7686645091201,39.487079153656985,74.5774350027038,65.75363997161863,59.55623977768568,68.37633856568233,29.81124335876843,1.0280389103048426,86.67889236264185,1.0726765338800954,1.2241197084269237,1.2946268512116335,2.415770007675092,1.3830431251502828,1.0157850622986884,1.0,68.34720686034859,105.0388158481882,90.75818594896813,35.16444743914538,1.6060016324119113,1.1697417083873527,143.40747699267303,56.425989831904076,76.84417416808881,51.12137714821176,138.81874404722714,81.39472020296763,109.58908990412851,59.43787154505992,1.548904730174447,66.2284332118995,29.70493140133115,55.66762950667315,67.6032832668375,58.30663962924401,0.9048146827730943,33.608779990400556,0.7307901022520275,62.97584728810752,54.12652001725721,1.071239526183462,0.9503398742294805,1.555421076419155,42.50066430308687,2.9087748493129575,78.00472640382121,1.041815029065252,1.2114573129492407,1.0275630167003855,46.79931459763611,1.1098180653547034,1.3656167056731512,1.2343575382584848,1.381148248366342,1.0300434244835868,16.892630163543085,22.754565731857813,47.843252006592145,66.28997515758033,39.44505370001613,33.321008912212534,32.752038999672,42.35519158581136,62.357323963985074,100.25040604547344,88.41962553175877,26.37630583562331,67.82586364458014,10.512156416510763,121.23106497648206,81.54367659241376,1.0538605791614342,0.834529612381181,2.4928762237830466,1.0021778843140274,18.48709375521669,10.136824583172608,21.29453184631175,10.601464714221583
2016-12-23,20.156758614099328,108.82370063234531,1.6427823117991707,3.7003995022399905,1.94326163113678,45.02865089764006,52.465514430927335,45.45897294740708,1.3976494284259395,54.13024983983713,30.757809179306705,0.9287612911805475,2.8064589647094067,30.011130474845764,67.21191644633585,0.9228157503438629,1.5344306407158284,47.11808682349554,37.61035981899668,185.38421703983366,49.26432878611534,0.8947145237657252,-0.686959154096233,59.1612366539521,23.476851675375567,32.085852714256504,21.999058043902643,6.644095481512063,21.05740114061142,3.939605310830794,27.847765942850856,0.74893975943319,31.34893130338372,54.62855884499353,72.40940527576362,1.0090591986693729,4.9975314568019105,1.3472617251569796,1.1248526720267185,4.1461504722530815,72.95360409619165,62.31070347107047,56.89089281315469,77.84666345338911,73.41272608231829,30.795948714134738,85.65262519402181,66.45689023176045,59.01269852841117,69.15781253468928,30.73444842451951,1.0280389103048426,93.17246072519394,0.9781311296329113,1.2241197084269237,1.1472138662894473,1.9612098766313373,1.4859177110172685,0.9445477025870114,1.0,68.65216774843817,94.11789063106147,82.01571857710964,32.75255982908379,1.5710515792330866,1.202943154295527,116.28313739715699,56.20653488382257,63.85270485921705,50.169657488843654,108.49947404233478,81.85475743463114,105.28257050866428,60.94428406854285,1.3326811191804093,58.90027591654183,27.349371360836724,57.85347122695909,62.44507700297167,58.385527924076605,0.9393541593304479,34.3424035836133,0.6754621328437539,62.95376669219695,59.166950945213436,1.0899983837100722,0.8704888417117363,2.0901477397595953,42.99957324829587,1.2600384228941237,69.29225169547472,0.9045219715732048,1.2505061296835152,1.0777233179579662,44.59084789611912,1.086874540252476,0.9131124231294235,1.1975062140507655,1.3606628348148557,1.0451906295630675,14.69765633265262,24.699172602777736,42.21819030732202,72.65759158496272,37.67028130764929,30.570479067502657,32.72317134591132,33.976121166777006,63.11572367459094,100.33341797277926,87.83663922335239,25.74034918759732,66.71410437430062,11.542124916002653,124.53555571123006,82.8264870797986,1.0442905419183888,0.5748024848479418,2.4618810614763373,0.9488317579363342,17.68874394634656,8.579877090277964,22.704839926382114,12.804879040394336
2016-12-24,18.83316231609338,67.18559020038447,1.755470347870026,3.7003995022399905,1.4989787284329137,43.42098147988339,34.54550583157933,29.156644033087368,1.0753629523562358,49.4733484562717,22.681747377157734,0.9468956052909777,1.317309717600537,38.609188073400496,52.44195949229795,0.9901247921131403,1.2303105326505832,18.236326263847328,27.25986982165021,176.5898667798118,51.06848131397928,0.8579782401609916,-0.5451152411323558,18.01983165189831,29.814894709228547,23.928489409403678,14.985092772482016,-0.07372609486517709,11.662534287648711,3.723716551872465,21.05578364918353,0.8356511042271474,24.764038466743923,33.30633272778268,59.06434720955905,1.4335239707165917,4.9975314568019105,1.2888536791280085,1.1248526720267185,4.352423855714503,63.45187526919476,39.39611085118577,37.468374687532226,77.8614420587173,59.13871318751273,26.470546265310876,58.56191944776987,57.624851602041055,26.400221582466706,41.386562253323184,30.77002609092901,1.1157628180387749,72.00671001726458,0.9645883976114714,1.2241197084269237,1.1472138662894473,1.9612098766313373,1.5193626104143811,1.2363209156207944,1.0,36.8912521072157,81.2206391594217,69.92961020916792,19.27373127862731,1.382653303783328,1.2172083957984037,45.724324656037744,47.16930359679829,39.59990299227357,20.939183362864682,74.72110910843311,53.293321467881555,84.60237702798817,17.052356889504,1.3695963710957382,19.77405335407077,11.508290347372032,28.522288011868994,46.321552075872404,29.28860775176135,0.9594404251565803,11.029477217260906,1.4141052674110073,25.589246715136674,42.5850827578713,1.0515989581861136,0.8123750796347754,1.7030710244603935,19.353872743651014,1.2600384228941237,30.08695917273034,0.8244786823822466,1.092827412214797,1.0058141180890972,20.112657747986134,1.101937889916197,1.2617400019192226,1.1975062140507655,1.3606628348148557,1.025710695963914,11.952101933661718,19.569915542538084,37.34203072367062,56.990170921479645,28.60204226029277,22.844585525000717,26.765756895526437,20.16915621405742,38.91904484097859,87.8704053222218,73.37492230870909,24.424756251734433,53.00432739015817,11.39097315457872,118.36950753566556,67.46995434507136,0.9918525854487094,0.6975720198481727,3.16154722110751,0.9545639771607606,6.717090263407726,4.476423705629837,15.093036627806399,12.324988367285325
2016-12-25,14.778376655886454,5.999595390605723,2.058818109572539,3.7003995022399905,1.2904402519611065,3.1584335745037766,-12.857861831465948,9.934301261171044,1.0232234529659814,22.43890694823886,10.630985005453972,0.8790493259195024,1.4928679717782543,-2.084410200084248,14.17527237333698,0.9868546919256151,1.2303105326505832,-0.9355275205115893,12.814638369942802,5.805929843526047,-5.642129331926299,0.8912218884586688,-0.45036547993208054,5.513512188936804,1.8868958424666016,8.661757365401774,3.759779466343543,-0.07313146064423195,-2.8586507445517766,3.6335290619088982,18.210017044888883,0.7429990986711422,28.71808097723592,41.1409951786866,28.624128127369854,1.6622519632081696,4.9975314568019105,1.0892178469799318,1.1248526720267185,4.352423855714503,52.425801849608824,28.283576334218676,29.777098108577583,74.86466193550687,48.34879575843797,1.7017529176975683,21.754805993829688,41.63546877246103,17.868914426267683,25.01643796819893,12.120084499039839,1.1157628180387749,37.132453694793675,0.9576826894583099,1.2241197084269237,1.1472138662894473,1.9612098766313373,1.5599512358683498,1.2363209156207944,1.0,12.350075305292565,11.611426530713885,14.7968552996652,3.0284971223605304,1.382653303783328,1.2120572137940924,44.568452254620624,28.70871615584879,3.1575088951024624,18.41787811662428,60.00541158952711,32.938880716745466,44.70064170227478,9.649603501982973,1.3480578769126288,19.247991003573837,3.779908011110267,17.809204067366434,2.6238846379937097,16.90607498415436,0.9200731068210921,11.029477217260906,0.8913325807693635,7.10796229247932,-5.475481733814298,1.0515989581861136,0.8123750796347754,1.691359378743008,7.7497444533913535,1.2600384228941237,10.916697872883356,0.8233706687857532,1.092827412214797,1.0058141180890972,12.568151233165006,1.101937889916197,0.8219527326733385,1.1975062140507655,1.3606628348148557,1.0462578614610576,13.036625460489535,16.205197276126576,27.559953645534303,32.79291326566184,7.579076216365658,23.30675897215089,14.719240504512472,10.046433333449606,3.6431200099449863,28.100581727229454,30.73244192760029,6.916792860916414,7.063255017193945,11.03745496072209,25.301389561407074,2.7145511589444795,0.9363388839234963,0.6975720198481727,3.901407892923989,0.939081086499272,6.209150718176031,5.004431817037021,11.372792178417752,12.246450326114179
2016-12-26,22.810091839623173,130.86830588252857,2.3463688864625656,4.34419344566098,1.245867963859619,28.596998026911475,32.14731876590286,32.80649773094969,0.8301075396975616,41.75720228984942,30.586491585954427,1.1406963775320818,1.1669042362123263,43.06406722884696,98.66007359095785,1.2618875543112287,1.3074968014685644,44.31121116894362,56.177549453067186,231.7959020960756,50.238740840466924,1.4387817865445773,0.047791882437286375,61.33599158808779,14.948205602319673,26.03367857955167,24.108786561522017,9.794919056391109,17.3245128731182,3.8524539171885017,19.893834857714467,0.6852907295900222,31.07038921522415,61.47604768308204,63.36898047474457,0.9170695539720185,5.574219868991994,1.2471951904048832,0.9843492919202411,4.201174196254125,64.73095299860047,61.88209041158107,52.96496917245381,82.53252075516917,78.14196199210782,33.400170941359725,83.44594369611684,73.95949054950476,61.69505764293539,66.68773016196918,32.459666669350405,1.0516419600986697,92.9502016347289,0.7991031182568706,0.8674263907398881,1.8195513097397258,1.2789161751211193,1.2475054540108326,1.1952806258104525,1.0,64.8855517016165,90.51595112738084,93.86079201647176,41.340635383439405,2.3590445243852147,1.2342304884778594,159.5435105554846,70.91830882344739,77.18608566129267,51.764664645246114,154.5915748402308,89.32367413762745,112.71026578229382,53.28723290040409,1.4061215663821611,85.10107275786223,41.88468583470424,62.04361523508203,92.09343621166474,72.23653916202565,1.0948330584468875,30.141553858055357,1.0448737170839184,42.40286967646451,81.24976863280267,1.1245371427005157,0.5459481487423011,1.786303991666323,53.190773706761185,2.096513067145363,109.48826920020028,0.915893601025373,1.3394004701919335,0.9812380405202185,56.96665640122298,1.1005273056616325,1.1263906529036767,0.9648520313806315,1.607465917684262,0.9006611950318291,22.492586081844973,24.9088908055678,64.23530092460854,68.57534847698895,33.713412151129546,31.585814888041256,27.278858058778006,35.871723846727384,66.55072938240775,110.85354087978959,84.88467968053995,25.064633646927103,70.56953875500675,7.4655088802752685,125.73106948857735,80.37933848783777,1.1476595245542074,0.7863318922870098,2.4536125591117037,0.9330043633607785,20.735745619167293,11.154799816653576,19.9355095806719,8.327294176886332
2016-12-27,24.430845959655933,141.44988899496326,2.3463688864625656,4.3757363424113755,1.3084458222510316,50.40629862329017,45.141654803946146,39.38594957951499,1.0027898250809184,55.259316805616656,27.81712592767581,1.1896243296685516,0.8280420893685966,38.52893746040465,86.05910353423309,1.345328897648199,1.3641476052343515,49.5155433097206,60.32551752134734,244.27225066812835,60.87715083931821,1.4410921317729495,0.5947660505179059,63.066820142461424,16.352452264065928,34.30051449930188,20.60117597365571,7.946356580898629,15.423807159554464,3.5443021172309144,22.02051558048769,0.6871912430714144,26.434626966249123,62.55600858529975,67.58449276674455,0.9185598898757323,5.339071035102892,1.1021410087444932,0.9843492919202411,4.201174196254125,59.569641574740956,65.76132900855217,53.39003200344842,83.96006441676462,76.3469755786991,38.2828736432309,83.0182168521436,73.84533596586796,62.882179804263416,65.3149384199405,29.525400152029512,1.0516419600986697,95.6388153277549,0.9682609960619796,1.017523912644811,1.8195513097397258,1.2789161751211193,1.1649228071133637,1.1952806258104525,1.0,70.5797322886643,126.95481514921806,108.137203450611,43.168711548852116,2.1786820570923133,1.5397799956800973,158.51403531307554,70.42817786080398,84.56700275742683,48.13163893423757,162.3987410649222,91.95896432315878,107.9903185699106,53.55482943154339,1.5109289908417898,87.97728382342241,34.0517309919635,61.88323945422457,101.39177367461463,64.11639646907915,1.1205628647827344,30.149477104738825,0.8735669495737041,41.11552133305396,70.6318340843035,1.108936866489388,0.9256320102236844,1.6931241052503903,52.906044143215595,2.0234971503796477,112.35325374130558,1.0983093955831478,1.2230902139187168,0.9812380405202185,52.03016568054664,1.1005273056616325,0.9677531395439314,0.9563167167223519,1.367862911171191,1.0552990948513872,19.3487158660819,31.777896901343652,55.715138389693756,65.5740824251331,41.21926366143721,35.26768797878751,32.9029860655256,34.54068386218232,66.60768945338988,111.83256867595362,94.03451301371747,27.620613220311977,66.71509343913507,7.368723336790373,132.0408821854647,85.6143687753425,1.145521485850993,0.8842120777481797,2.4536125591117037,1.032237902626696,19.029217311835644,11.409673154680679,21.908472624406773,8.327294176886332
2016-12-28,18.439793474648155,121.76310288282798,2.0237858615146553,4.3757363424113755,1.3964697566706907,49.97069960010649,45.05614639512359,37.49385026309935,1.232937495313146,54.13024983983713,25.37065970457334,1.1748312339586622,1.3756551240561947,29.506783192551822,70.07063063314058,1.3925412023988601,1.3897883974068401,42.46022039754569,57.83755331717377,238.01971186790794,55.5169779958338,0.9521204552291931,-0.017834707513226196,50.810079134362674,18.12427949612655,30.13750936971326,24.376786260286504,7.273961177651661,14.496101399312245,3.3915588139382136,17.544292820697525,0.686717209080501,10.948288644385858,62.88321393812993,68.59984871337802,0.9185598898757323,5.339071035102892,1.1265285565130598,1.0461136510716977,4.1461504722530815,56.60771720670044,53.09771046505386,31.013065805227,71.7771691547055,66.41718036866587,38.36880003371145,55.44659417036822,63.14193491396029,53.52757790097401,65.3149384199405,29.81124335876843,1.0516419600986697,86.67889236264185,0.8785662239982527,1.1101888953054695,1.2946268512116335,2.216409200664783,1.5356843717146627,1.1952806258104525,1.0,45.18265262884412,123.77194189602618,103.53538640949068,32.856672806791344,1.8091953578910407,1.259402160813511,143.40747699267303,36.03363428565373,73.12910810337453,47.04888033400997,167.62059719909587,61.89808680850069,111.04169213522601,21.007961397303195,1.3634142535190958,39.26823731045568,28.000005645630736,41.637920667967,105.3212679676488,34.00221615795579,1.0786419753552368,13.069192083582942,0.7447619102624433,17.89134458604286,62.02675336415765,1.1439663210377127,0.9503398742294805,1.5654191808645248,31.539739721136986,2.0629978325868055,70.47421161782547,1.041815029065252,1.2230902139187168,0.990185849932763,41.81312255529807,1.0942404470621823,0.944308297663704,0.9502854033363899,1.308296784496846,1.0374382825926627,16.64484344637113,36.10353039242893,52.03170002468669,67.79445391755114,41.61216271731549,33.25694954118843,32.789751337174,40.24658324986253,64.65333777330953,110.80602130045574,92.98683662513751,26.391058713306233,66.54557948669273,9.491470008332012,128.78692699950136,84.30469628793746,1.108947581933207,0.7579474190663088,2.4536125591117037,0.8870027100605884,18.86882842905236,12.119270169712417,21.29453184631175,10.92231315726419
2016-12-29,18.944997294297007,103.22518685321447,1.9228054931271978,3.650229264752676,1.7689901065447398,47.14912445626139,49.27443241587509,37.49385026309935,1.2642405210689458,54.13024983983713,25.027450454949722,1.1403316169337858,1.922770910913087,28.95864227685953,56.91133429529931,1.2463315195996303,1.4612550166898681,34.976896983590834,39.896114905916704,187.66482385097572,43.948765700266186,0.8753956786156882,0.9020905025032121,51.418948927316684,27.68737648279854,30.942532805274077,21.55339166924279,8.22688160106691,15.500493388103209,3.876175490386361,24.334349738292133,0.7130860679758723,21.75504478536772,56.91990816535733,65.66233357796307,0.9185598898757323,4.9975314568019105,1.4284672616848513,1.049643881914903,4.1461504722530815,58.247360279175005,61.57501495983086,50.75862345292607,72.8124573724263,75.7686645091201,39.487079153656985,74.5774350027038,65.75363997161863,59.55623977768568,68.37633856568233,29.81124335876843,1.0280389103048426,86.67889236264185,1.0726765338800954,1.2241197084269237,1.2946268512116335,2.415770007675092,1.3830431251502828,1.0157850622986884,1.0,68.34720686034859,105.0388158481882,90.75818594896813,35.16444743914538,1.6060016324119113,1.1697417083873527,143.40747699267303,56.425989831904076,76.84417416808881,51.12137714821176,138.81874404722714,81.39472020296763,109.58908990412851,59.43787154505992,1.548904730174447,66.2284332118995,29.70493140133115,55.66762950667315,67.6032832668375,58.30663962924401,0.9048146827730943,33.608779990400556,0.7307901022520275,62.97584728810752,54.12652001725721,1.071239526183462,0.9503398742294805,1.555421076419155,42.50066430308687,2.9087748493129575,78.00472640382121,1.041815029065252,1.2114573129492407,1.0275630167003855,46.79931459763611,1.1098180653547034,1.3656167056731512,1.2343575382584848,1.381148248366342,1.0300434244835868,16.892630163543085,22.754565731857813,47.843252006592145,66.28997515758033,39.44505370001613,33.321008912212534,32.752038999672,42.35519158581136,62.357323963985074,100.25040604547344,88.41962553175877,26.37630583562331,67.82586364458014,10.512156416510763,121.23106497648206,81.54367659241376,1.0538605791614342,0.834529612381181,2.4928762237830466,1.0021778843140274,18.48709375521669,10.136824583172608,21.29453184631175,10.601464714221583
2016-12-30,20.156758614099328,108.82370063234531,1.6427823117991707,3.7003995022399905,1.94326163113678,45.02865089764006,52.465514430927335,45.45897294740708,1.3976494284259395,54.13024983983713,30.757809179306705,0.9287612911805475,2.8064589647094067,30.011130474845764,67.21191644633585,0.9228157503438629,1.5344306407158284,47.11808682349554,37.61035981899668,185.38421703983366,49.26432878611534,0.8947145237657252,-0.686959154096233,59.1612366539521,23.476851675375567,32.085852714256504,21.999058043902643,6.644095481512063,21.05740114061142,3.939605310830794,27.847765942850856,0.74893975943319,31.34893130338372,54.62855884499353,72.40940527576362,1.0090591986693729,4.9975314568019105,1.3472617251569796,1.1248526720267185,4.1461504722530815,72.95360409619165,62.31070347107047,56.89089281315469,77.84666345338911,73.41272608231829,30.795948714134738,85.65262519402181,66.45689023176045,59.01269852841117,69.15781253468928,30.73444842451951,1.0280389103048426,93.17246072519394,0.9781311296329113,1.2241197084269237,1.1472138662894473,1.9612098766313373,1.4859177110172685,0.9445477025870114,1.0,68.65216774843817,94.11789063106147,82.01571857710964,32.75255982908379,1.5710515792330866,1.202943154295527,116.28313739715699,56.20653488382257,63.85270485921705,50.169657488843654,108.49947404233478,81.85475743463114,105.28257050866428,60.94428406854285,1.3326811191804093,58.90027591654183,27.349371360836724,57.85347122695909,62.44507700297167,58.385527924076605,0.9393541593304479,34.3424035836133,0.6754621328437539,62.95376669219695,59.166950945213436,1.0899983837100722,0.8704888417117363,2.0901477397595953,42.99957324829587,1.2600384228941237,69.29225169547472,0.9045219715732048,1.2505061296835152,1.0777233179579662,44.59084789611912,1.086874540252476,0.9131124231294235,1.1975062140507655,1.3606628348148557,1.0451906295630675,14.69765633265262,24.699172602777736,42.21819030732202,72.65759158496272,37.67028130764929,30.570479067502657,32.72317134591132,33.976121166777006,63.11572367459094,100.33341797277926,87.83663922335239,25.74034918759732,66.71410437430062,11.542124916002653,124.53555571123006,82.8264870797986,1.0442905419183888,0.5748024848479418,2.4618810614763373,0.9488317579363342,17.68874394634656,8.579877090277964,22.704839926382114,12.804879040394336
